15:04:45.497 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.497 INFO  - stc::config miiregister7 -Address 6 -RegValue 5 -WritableMask 0 -Name {Auto-Negotiation Expansion}
15:04:45.497 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.498 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.498 INFO  - stc::config miiregister8 -Address 7 -RegValue 8193 -WritableMask 47103 -Name {Auto-Negotiation Next Page Transmit}
15:04:45.498 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.498 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.499 INFO  - stc::config miiregister9 -Address 8 -WritableMask 0 -Name {Auto-Negotiation Link Partner Received Next Page}
15:04:45.499 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.499 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.499 INFO  - stc::config miiregister10 -Address 9 -RegValue 512 -Name {MASTER-SLAVE Control Register}
15:04:45.500 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.500 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.500 INFO  - stc::config miiregister11 -Address 10 -WritableMask 0 -Name {MASTER-SLAVE Status Register}
15:04:45.501 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.501 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.501 INFO  - stc::config miiregister12 -Address 11 -WritableMask 0 -Name Reserved
15:04:45.501 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.502 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.502 INFO  - stc::config miiregister13 -Address 12 -WritableMask 0 -Name Reserved
15:04:45.502 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.503 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.503 INFO  - stc::config miiregister14 -Address 13 -WritableMask 0 -Name Reserved
15:04:45.503 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.503 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.503 INFO  - stc::config miiregister15 -Address 14 -WritableMask 0 -Name Reserved
15:04:45.504 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.505 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
